raw_class,display_class,path,filename,width,height,aspect_ratio,size_pixels,mode
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00009.png,00038_00027_00009.png,30,29,1.0344827586206897,870,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00010.png,00038_00027_00010.png,30,29,1.0344827586206897,870,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00011.png,00038_00027_00011.png,31,30,1.0333333333333334,930,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00012.png,00038_00027_00012.png,31,31,1.0,961,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00013.png,00038_00027_00013.png,30,32,0.9375,960,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00014.png,00038_00027_00014.png,30,32,0.9375,960,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00015.png,00038_00027_00015.png,31,32,0.96875,992,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00016.png,00038_00027_00016.png,32,32,1.0,1024,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00017.png,00038_00027_00017.png,32,33,0.9696969696969697,1056,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00018.png,00038_00027_00018.png,33,34,0.9705882352941176,1122,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00019.png,00038_00027_00019.png,34,34,1.0,1156,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00020.png,00038_00027_00020.png,33,34,0.9705882352941176,1122,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00021.png,00038_00027_00021.png,34,34,1.0,1156,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00022.png,00038_00027_00022.png,33,35,0.9428571428571428,1155,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00023.png,00038_00027_00023.png,34,36,0.9444444444444444,1224,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00024.png,00038_00027_00024.png,36,36,1.0,1296,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00025.png,00038_00027_00025.png,36,37,0.972972972972973,1332,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00026.png,00038_00027_00026.png,35,38,0.9210526315789473,1330,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00027.png,00038_00027_00027.png,37,38,0.9736842105263158,1406,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00028.png,00038_00027_00028.png,38,40,0.95,1520,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00027_00029.png,00038_00027_00029.png,38,40,0.95,1520,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00000.png,00038_00028_00000.png,27,29,0.9310344827586207,783,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00001.png,00038_00028_00001.png,27,29,0.9310344827586207,783,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00002.png,00038_00028_00002.png,27,30,0.9,810,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00003.png,00038_00028_00003.png,27,30,0.9,810,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00004.png,00038_00028_00004.png,28,30,0.9333333333333333,840,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00005.png,00038_00028_00005.png,28,30,0.9333333333333333,840,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00006.png,00038_00028_00006.png,28,28,1.0,784,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00007.png,00038_00028_00007.png,28,29,0.9655172413793104,812,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00008.png,00038_00028_00008.png,29,29,1.0,841,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00009.png,00038_00028_00009.png,29,31,0.9354838709677419,899,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00010.png,00038_00028_00010.png,29,30,0.9666666666666667,870,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00011.png,00038_00028_00011.png,30,31,0.967741935483871,930,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00012.png,00038_00028_00012.png,30,31,0.967741935483871,930,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00013.png,00038_00028_00013.png,30,31,0.967741935483871,930,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00014.png,00038_00028_00014.png,31,31,1.0,961,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00015.png,00038_00028_00015.png,31,31,1.0,961,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00016.png,00038_00028_00016.png,31,31,1.0,961,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00017.png,00038_00028_00017.png,31,31,1.0,961,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00018.png,00038_00028_00018.png,31,33,0.9393939393939394,1023,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00019.png,00038_00028_00019.png,31,33,0.9393939393939394,1023,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00020.png,00038_00028_00020.png,30,33,0.9090909090909091,990,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00021.png,00038_00028_00021.png,30,33,0.9090909090909091,990,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00022.png,00038_00028_00022.png,31,33,0.9393939393939394,1023,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00023.png,00038_00028_00023.png,31,33,0.9393939393939394,1023,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00024.png,00038_00028_00024.png,32,33,0.9696969696969697,1056,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00025.png,00038_00028_00025.png,34,33,1.0303030303030303,1122,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00026.png,00038_00028_00026.png,34,33,1.0303030303030303,1122,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00027.png,00038_00028_00027.png,33,33,1.0,1089,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00028.png,00038_00028_00028.png,34,34,1.0,1156,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00029.png,00038_00028_00029.png,34,34,1.0,1156,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00000.png,00038_00029_00000.png,30,29,1.0344827586206897,870,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00001.png,00038_00029_00001.png,30,30,1.0,900,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00002.png,00038_00029_00002.png,32,32,1.0,1024,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00003.png,00038_00029_00003.png,31,32,0.96875,992,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00004.png,00038_00029_00004.png,33,32,1.03125,1056,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00005.png,00038_00029_00005.png,33,33,1.0,1089,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00006.png,00038_00029_00006.png,35,34,1.0294117647058822,1190,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00007.png,00038_00029_00007.png,34,34,1.0,1156,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00008.png,00038_00029_00008.png,36,35,1.0285714285714285,1260,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00009.png,00038_00029_00009.png,36,36,1.0,1296,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00010.png,00038_00029_00010.png,36,37,0.972972972972973,1332,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00011.png,00038_00029_00011.png,37,37,1.0,1369,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00012.png,00038_00029_00012.png,39,39,1.0,1521,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00013.png,00038_00029_00013.png,39,40,0.975,1560,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00014.png,00038_00029_00014.png,42,41,1.024390243902439,1722,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00015.png,00038_00029_00015.png,44,44,1.0,1936,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00016.png,00038_00029_00016.png,44,44,1.0,1936,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00017.png,00038_00029_00017.png,46,45,1.0222222222222221,2070,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00018.png,00038_00029_00018.png,48,47,1.0212765957446808,2256,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00019.png,00038_00029_00019.png,48,47,1.0212765957446808,2256,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00020.png,00038_00029_00020.png,49,48,1.0208333333333333,2352,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00021.png,00038_00029_00021.png,52,51,1.0196078431372548,2652,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00022.png,00038_00029_00022.png,54,53,1.0188679245283019,2862,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00023.png,00038_00029_00023.png,54,54,1.0,2916,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00024.png,00038_00029_00024.png,57,57,1.0,3249,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00025.png,00038_00029_00025.png,62,62,1.0,3844,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00026.png,00038_00029_00026.png,70,69,1.0144927536231885,4830,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00027.png,00038_00029_00027.png,70,69,1.0144927536231885,4830,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00028.png,00038_00029_00028.png,76,76,1.0,5776,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00029_00029.png,00038_00029_00029.png,86,86,1.0,7396,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00000.png,00038_00030_00000.png,28,31,0.9032258064516129,868,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00001.png,00038_00030_00001.png,29,32,0.90625,928,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00002.png,00038_00030_00002.png,30,33,0.9090909090909091,990,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00003.png,00038_00030_00003.png,31,33,0.9393939393939394,1023,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00004.png,00038_00030_00004.png,31,34,0.9117647058823529,1054,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00005.png,00038_00030_00005.png,31,34,0.9117647058823529,1054,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00006.png,00038_00030_00006.png,31,34,0.9117647058823529,1054,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00007.png,00038_00030_00007.png,31,35,0.8857142857142857,1085,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00008.png,00038_00030_00008.png,32,35,0.9142857142857143,1120,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00009.png,00038_00030_00009.png,33,36,0.9166666666666666,1188,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00010.png,00038_00030_00010.png,32,35,0.9142857142857143,1120,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00011.png,00038_00030_00011.png,33,36,0.9166666666666666,1188,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00012.png,00038_00030_00012.png,33,36,0.9166666666666666,1188,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00013.png,00038_00030_00013.png,33,36,0.9166666666666666,1188,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00014.png,00038_00030_00014.png,31,34,0.9117647058823529,1054,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00015.png,00038_00030_00015.png,33,36,0.9166666666666666,1188,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00016.png,00038_00030_00016.png,34,38,0.8947368421052632,1292,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00017.png,00038_00030_00017.png,36,39,0.9230769230769231,1404,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00018.png,00038_00030_00018.png,36,40,0.9,1440,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00019.png,00038_00030_00019.png,38,40,0.95,1520,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00020.png,00038_00030_00020.png,38,42,0.9047619047619048,1596,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00021.png,00038_00030_00021.png,38,42,0.9047619047619048,1596,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00022.png,00038_00030_00022.png,40,44,0.9090909090909091,1760,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00023.png,00038_00030_00023.png,41,46,0.8913043478260869,1886,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00024.png,00038_00030_00024.png,42,48,0.875,2016,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00025.png,00038_00030_00025.png,44,48,0.9166666666666666,2112,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00026.png,00038_00030_00026.png,45,51,0.8823529411764706,2295,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00027.png,00038_00030_00027.png,46,51,0.9019607843137255,2346,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00028.png,00038_00030_00028.png,50,56,0.8928571428571429,2800,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00030_00029.png,00038_00030_00029.png,52,58,0.896551724137931,3016,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00000.png,00038_00031_00000.png,36,35,1.0285714285714285,1260,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00001.png,00038_00031_00001.png,36,35,1.0285714285714285,1260,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00002.png,00038_00031_00002.png,36,36,1.0,1296,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00003.png,00038_00031_00003.png,37,37,1.0,1369,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00004.png,00038_00031_00004.png,38,38,1.0,1444,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00005.png,00038_00031_00005.png,38,37,1.027027027027027,1406,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00006.png,00038_00031_00006.png,39,38,1.0263157894736843,1482,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00007.png,00038_00031_00007.png,39,39,1.0,1521,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00008.png,00038_00031_00008.png,40,41,0.975609756097561,1640,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00009.png,00038_00031_00009.png,42,43,0.9767441860465116,1806,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00010.png,00038_00031_00010.png,44,43,1.0232558139534884,1892,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00011.png,00038_00031_00011.png,43,43,1.0,1849,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00012.png,00038_00031_00012.png,44,44,1.0,1936,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00013.png,00038_00031_00013.png,48,48,1.0,2304,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00014.png,00038_00031_00014.png,48,48,1.0,2304,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00015.png,00038_00031_00015.png,49,50,0.98,2450,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00016.png,00038_00031_00016.png,52,52,1.0,2704,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00017.png,00038_00031_00017.png,52,52,1.0,2704,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00018.png,00038_00031_00018.png,56,55,1.018181818181818,3080,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00019.png,00038_00031_00019.png,58,58,1.0,3364,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00020.png,00038_00031_00020.png,60,60,1.0,3600,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00021.png,00038_00031_00021.png,63,64,0.984375,4032,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00022.png,00038_00031_00022.png,69,70,0.9857142857142858,4830,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00023.png,00038_00031_00023.png,70,71,0.9859154929577465,4970,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00024.png,00038_00031_00024.png,75,75,1.0,5625,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00025.png,00038_00031_00025.png,82,81,1.0123456790123457,6642,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00026.png,00038_00031_00026.png,85,84,1.0119047619047619,7140,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00027.png,00038_00031_00027.png,95,96,0.9895833333333334,9120,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00028.png,00038_00031_00028.png,107,106,1.009433962264151,11342,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00031_00029.png,00038_00031_00029.png,112,112,1.0,12544,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00000.png,00038_00032_00000.png,33,33,1.0,1089,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00001.png,00038_00032_00001.png,32,32,1.0,1024,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00002.png,00038_00032_00002.png,32,31,1.032258064516129,992,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00003.png,00038_00032_00003.png,33,34,0.9705882352941176,1122,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00004.png,00038_00032_00004.png,33,33,1.0,1089,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00005.png,00038_00032_00005.png,36,36,1.0,1296,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00006.png,00038_00032_00006.png,36,35,1.0285714285714285,1260,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00007.png,00038_00032_00007.png,36,36,1.0,1296,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00008.png,00038_00032_00008.png,38,38,1.0,1444,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00009.png,00038_00032_00009.png,40,40,1.0,1600,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00010.png,00038_00032_00010.png,40,39,1.0256410256410255,1560,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00011.png,00038_00032_00011.png,41,42,0.9761904761904762,1722,RGB
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00032_00012.png,00038_00032_00012.png,41,42,0.9761904761904762,1722,RGB
